,Year,Month,Date,film_strtitle,total_amount,total_tickets
5713,2016,1,10,PASANGA 2,56620.0,481
5714,2016,1,10,PEIGAL JAAKKIRATHAI,26030.0,227
5715,2016,1,10,POINT BREAK,12960.0,108
5716,2016,1,10,PREMAM,11940.0,105
5717,2016,1,10,STAR WARS THE FORCE AWAKENS,24740.0,208
5718,2016,1,10,THANGAMAGAN,25950.0,219
5719,2016,1,10,THE GOOD DINOSAUR,25920.0,216
5720,2016,1,10,WAZIR,67610.0,579
5721,2016,1,11,ADI KAPPYARE KOOTTAMANI,3620.0,32
5722,2016,1,11,BAJIRAO MASTANI,25830.0,218
5723,2016,1,11,BHOOLOHAM,25550.0,223
5724,2016,1,11,CHARLIE,11880.0,99
5725,2016,1,11,CHAURANGA,290.0,7
5726,2016,1,11,CHHOTA BHEEM HIMALAYAN ADVENTURE,10810.0,91
5727,2016,1,11,CREED,7920.0,66
5728,2016,1,11,DADDYS HOME,10440.0,87
5729,2016,1,11,DILWALE,9980.0,85
5730,2016,1,11,EETTI,16570.0,139
5731,2016,1,11,IN THE HEART OF THE SEA,10200.0,85
5732,2016,1,11,MAALAI NERATHU MAYAKKAM,11640.0,97
5733,2016,1,11,NENU SHAILAJA,10450.0,88
5734,2016,1,11,OUR BRAND IS CRISIS,10340.0,88
5735,2016,1,11,PASANGA 2,33060.0,281
5736,2016,1,11,PEIGAL JAAKKIRATHAI,15810.0,140
5737,2016,1,11,POINT BREAK,12240.0,102
5738,2016,1,11,PREMAM,15390.0,131
5739,2016,1,11,STAR WARS THE FORCE AWAKENS,23280.0,194
5740,2016,1,11,THANGAMAGAN,21480.0,179
5741,2016,1,11,THE GOOD DINOSAUR,8420.0,72
5742,2016,1,11,WAZIR,48700.0,415
5743,2016,1,12,ADI KAPPYARE KOOTTAMANI,6610.0,56
5744,2016,1,12,BAJIRAO MASTANI,26820.0,229
5745,2016,1,12,BHOOLOHAM,28510.0,244
5746,2016,1,12,CHARLIE,11910.0,102
5747,2016,1,12,CHAURANGA,360.0,3
5748,2016,1,12,CHHOTA BHEEM HIMALAYAN ADVENTURE,11040.0,92
5749,2016,1,12,CREED,11410.0,96
5750,2016,1,12,DADDYS HOME,18260.0,154
5751,2016,1,12,DILWALE,12850.0,108
5752,2016,1,12,EETTI,21850.0,183
5753,2016,1,12,IN THE HEART OF THE SEA,10920.0,91
5754,2016,1,12,MAALAI NERATHU MAYAKKAM,11570.0,101
5755,2016,1,12,NENU SHAILAJA,9270.0,80
5756,2016,1,12,OUR BRAND IS CRISIS,7700.0,66
5757,2016,1,12,PASANGA 2,26310.0,222
5758,2016,1,12,PEIGAL JAAKKIRATHAI,18910.0,164
5759,2016,1,12,POINT BREAK,12970.0,109
5760,2016,1,12,PREMAM,23860.0,208
5761,2016,1,12,STAR WARS THE FORCE AWAKENS,24620.0,207
5762,2016,1,12,THANGAMAGAN,19320.0,161
5763,2016,1,12,THE GOOD DINOSAUR,12560.0,112
5764,2016,1,12,WAZIR,49520.0,420
5765,2016,1,13,BAJIRAO MASTANI,26800.0,227
5766,2016,1,13,BHOOLOHAM,23960.0,207
5767,2016,1,13,CHARLIE,33510.0,282
5768,2016,1,13,CHHOTA BHEEM HIMALAYAN ADVENTURE,16840.0,144
5769,2016,1,13,CREED,10470.0,90
5770,2016,1,13,DILWALE,15480.0,129
5771,2016,1,13,EETTI,21750.0,184
5772,2016,1,13,IN THE HEART OF THE SEA,11880.0,99
5773,2016,1,13,MAALAI NERATHU MAYAKKAM,17250.0,152
5774,2016,1,13,NAANNAKU PREMATHO,34270.0,303
5775,2016,1,13,NENU SHAILAJA,5170.0,44
5776,2016,1,13,PASANGA 2,26580.0,227
5777,2016,1,13,PEIGAL JAAKKIRATHAI,16350.0,139
5778,2016,1,13,POINT BREAK,12960.0,108
5779,2016,1,13,PREMAM,11970.0,108
5780,2016,1,13,STAR WARS THE FORCE AWAKENS,22600.0,192
5781,2016,1,13,THANGAMAGAN,22100.0,186
5782,2016,1,13,THE GOOD DINOSAUR,11410.0,96
5783,2016,1,13,WAZIR,46510.0,394
5784,2016,1,14,BAJIRAO MASTANI,12120.0,101
5785,2016,1,14,BHOOLOHAM,11280.0,94
5786,2016,1,14,CHARLIE,11880.0,99
5787,2016,1,14,DICTATOR,22710.0,192
5788,2016,1,14,GETHU,53080.0,468
5789,2016,1,14,KATHAKALI,102130.0,863
5790,2016,1,14,MAALAI NERATHU MAYAKKAM,11520.0,96
5791,2016,1,14,NAANNAKU PREMATHO,23670.0,200
5792,2016,1,14,PASANGA 2,11640.0,97
5793,2016,1,14,POINT BREAK,11880.0,99
5794,2016,1,14,PREMAM,12600.0,105
5795,2016,1,14,RAJINI MURUGAN,135090.0,1189
5796,2016,1,14,THAARAI THAPPATTAI,103970.0,893
5797,2016,1,14,THE DANISH GIRL,10560.0,88
5798,2016,1,14,WAZIR,24840.0,207
5799,2016,1,15,ALVIN AND THE CHIPMUNKS THE ROAD CHIP,24840.0,207
5800,2016,1,15,BAJIRAO MASTANI,11880.0,99
5801,2016,1,15,BHOOLOHAM,12000.0,100
5802,2016,1,15,CHALK N DUSTER,18120.0,151
5803,2016,1,15,CHARLIE,11520.0,96
5804,2016,1,15,DICTATOR,14210.0,123
5805,2016,1,15,GETHU,65290.0,578
5806,2016,1,15,KATHAKALI,91220.0,795
5807,2016,1,15,MAALAI NERATHU MAYAKKAM,11400.0,95
5808,2016,1,15,NAANNAKU PREMATHO,11410.0,96
5809,2016,1,15,PASANGA 2,11640.0,97
5810,2016,1,15,POINT BREAK,11880.0,99
5811,2016,1,15,PREMAM,11880.0,99
5812,2016,1,15,RAJINI MURUGAN,134420.0,1199
5813,2016,1,15,SOGGADE CHINNI NAYANA,37850.0,320
5814,2016,1,15,THAARAI THAPPATTAI,114390.0,1011
5815,2016,1,15,THE DANISH GIRL,15000.0,125
5816,2016,1,15,THE HATEFUL EIGHT,12960.0,108
5817,2016,1,15,WAZIR,24870.0,210
5818,2016,1,16,ALVIN AND THE CHIPMUNKS THE ROAD CHIP,24870.0,210
5819,2016,1,16,BAJIRAO MASTANI,11910.0,102
5820,2016,1,16,BHOOLOHAM,11880.0,99
5821,2016,1,16,CHALK N DUSTER,15650.0,135
5822,2016,1,16,CHARLIE,11880.0,99
5823,2016,1,16,DICTATOR,14910.0,127
5824,2016,1,16,GETHU,83580.0,735
5825,2016,1,16,KATHAKALI,91060.0,790
5826,2016,1,16,MAALAI NERATHU MAYAKKAM,11880.0,99
5827,2016,1,16,NAANNAKU PREMATHO,11890.0,100
5828,2016,1,16,PASANGA 2,11930.0,104
5829,2016,1,16,POINT BREAK,11910.0,102
5830,2016,1,16,PREMAM,11640.0,97
5831,2016,1,16,RAJINI MURUGAN,134610.0,1196
5832,2016,1,16,SOGGADE CHINNI NAYANA,37940.0,329
5833,2016,1,16,THAARAI THAPPATTAI,121810.0,1071
5834,2016,1,16,THE DANISH GIRL,16980.0,147
5835,2016,1,16,THE HATEFUL EIGHT,12890.0,112
5836,2016,1,16,WAZIR,25090.0,210
5837,2016,1,17,ALVIN AND THE CHIPMUNKS THE ROAD CHIP,24850.0,208
5838,2016,1,17,BAJIRAO MASTANI,11880.0,99
5839,2016,1,17,BHOOLOHAM,11900.0,101
5840,2016,1,17,CHALK N DUSTER,20340.0,175
5841,2016,1,17,CHARLIE,11880.0,99
5842,2016,1,17,DICTATOR,13210.0,111
5843,2016,1,17,GETHU,83670.0,733
5844,2016,1,17,KATHAKALI,91090.0,793
5845,2016,1,17,MAALAI NERATHU MAYAKKAM,11450.0,100
5846,2016,1,17,NAANNAKU PREMATHO,11920.0,103
5847,2016,1,17,PASANGA 2,11900.0,101
5848,2016,1,17,POINT BREAK,11890.0,100
5849,2016,1,17,PREMAM,11880.0,99
5850,2016,1,17,RAJINI MURUGAN,134830.0,1207
5851,2016,1,17,SOGGADE CHINNI NAYANA,37870.0,322
5852,2016,1,17,THAARAI THAPPATTAI,117810.0,1012
5853,2016,1,17,THE DANISH GIRL,18740.0,158
5854,2016,1,17,THE HATEFUL EIGHT,12960.0,108
5855,2016,1,17,WAZIR,24930.0,216
5856,2016,1,18,ALVIN AND THE CHIPMUNKS THE ROAD CHIP,9730.0,82
5857,2016,1,18,BAJIRAO MASTANI,11910.0,102
5858,2016,1,18,BHOOLOHAM,8760.0,73
5859,2016,1,18,CHALK N DUSTER,6240.0,52
5860,2016,1,18,CHARLIE,11880.0,99
5861,2016,1,18,DICTATOR,4570.0,39
5862,2016,1,18,GETHU,44200.0,383
5863,2016,1,18,KATHAKALI,81040.0,701
5864,2016,1,18,MAALAI NERATHU MAYAKKAM,5160.0,43
5865,2016,1,18,NAANNAKU PREMATHO,12140.0,103
5866,2016,1,18,PASANGA 2,11640.0,97
5867,2016,1,18,POINT BREAK,11650.0,98
5868,2016,1,18,PREMAM,11520.0,96
5869,2016,1,18,RAJINI MURUGAN,134420.0,1166
5870,2016,1,18,SOGGADE CHINNI NAYANA,24260.0,204
5871,2016,1,18,THAARAI THAPPATTAI,74240.0,626
5872,2016,1,18,THE DANISH GIRL,11450.0,100
5873,2016,1,18,THE HATEFUL EIGHT,12380.0,105
5874,2016,1,18,WAZIR,13010.0,113
5875,2016,1,19,ALVIN AND THE CHIPMUNKS THE ROAD CHIP,12500.0,106
5876,2016,1,19,BAJIRAO MASTANI,11890.0,100
5877,2016,1,19,BHOOLOHAM,7800.0,65
5878,2016,1,19,CHALK N DUSTER,5910.0,52
5879,2016,1,19,CHARLIE,8880.0,74
5880,2016,1,19,DICTATOR,3510.0,32
5881,2016,1,19,GETHU,43600.0,378
5882,2016,1,19,KATHAKALI,62540.0,534
5883,2016,1,19,MAALAI NERATHU MAYAKKAM,5040.0,42
5884,2016,1,19,NAANNAKU PREMATHO,12570.0,113
5885,2016,1,19,PASANGA 2,10920.0,91
5886,2016,1,19,POINT BREAK,11880.0,99
5887,2016,1,19,PREMAM,11640.0,97
5888,2016,1,19,RAJINI MURUGAN,129330.0,1130
5889,2016,1,19,SOGGADE CHINNI NAYANA,21530.0,184
5890,2016,1,19,THAARAI THAPPATTAI,44660.0,396
5891,2016,1,19,THE DANISH GIRL,11660.0,99
5892,2016,1,19,THE HATEFUL EIGHT,13010.0,113
5893,2016,1,19,WAZIR,13110.0,112
5894,2016,1,20,ALVIN AND THE CHIPMUNKS THE ROAD CHIP,6130.0,52
5895,2016,1,20,BAJIRAO MASTANI,12120.0,101
5896,2016,1,20,BHOOLOHAM,7680.0,64
5897,2016,1,20,CHALK N DUSTER,5410.0,46
5898,2016,1,20,CHARLIE,10800.0,90
5899,2016,1,20,DICTATOR,600.0,5
5900,2016,1,20,GETHU,34900.0,300
5901,2016,1,20,KATHAKALI,61240.0,525
5902,2016,1,20,MAALAI NERATHU MAYAKKAM,4330.0,37
5903,2016,1,20,NAANNAKU PREMATHO,12610.0,106
5904,2016,1,20,PASANGA 2,10680.0,89
5905,2016,1,20,POINT BREAK,11760.0,98
5906,2016,1,20,PREMAM,11530.0,97
5907,2016,1,20,RAJINI MURUGAN,126710.0,1088
5908,2016,1,20,SOGGADE CHINNI NAYANA,23660.0,199
5909,2016,1,20,THAARAI THAPPATTAI,40080.0,367
5910,2016,1,20,THE DANISH GIRL,9290.0,82
5911,2016,1,20,THE HATEFUL EIGHT,13000.0,112
5912,2016,1,20,WAZIR,17550.0,149
5913,2016,1,21,ALVIN AND THE CHIPMUNKS THE ROAD CHIP,8060.0,69
5914,2016,1,21,BAJIRAO MASTANI,11890.0,100
5915,2016,1,21,BHOOLOHAM,7100.0,61
5916,2016,1,21,BLIND DATE,5290.0,45
5917,2016,1,21,CHALK N DUSTER,4590.0,41
5918,2016,1,21,CHARLIE,11400.0,95
5919,2016,1,21,GETHU,38050.0,329
5920,2016,1,21,KATHAKALI,61840.0,530
5921,2016,1,21,MAALAI NERATHU MAYAKKAM,4080.0,34
5922,2016,1,21,NAANNAKU PREMATHO,11920.0,103
5923,2016,1,21,PASANGA 2,11400.0,95
5924,2016,1,21,POINT BREAK,11320.0,98
5925,2016,1,21,PREMAM,11190.0,96
5926,2016,1,21,RAJINI MURUGAN,126990.0,1094
5927,2016,1,21,SOGGADE CHINNI NAYANA,22920.0,191
5928,2016,1,21,THAARAI THAPPATTAI,42960.0,380
5929,2016,1,21,THE DANISH GIRL,7360.0,65
5930,2016,1,21,WAZIR,24730.0,207
5931,2016,1,22,2 COUNTRIES,11070.0,95
5932,2016,1,22,2 PENKUTTIKAL,1570.0,14
5933,2016,1,22,AIRLIFT,67130.0,575
5934,2016,1,22,BAJIRAO MASTANI,11880.0,99
5935,2016,1,22,CHARLIE,11160.0,93
5936,2016,1,22,EXPRESS RAJA,11930.0,104
5937,2016,1,22,GETHU,35780.0,311
5938,2016,1,22,JOY,11810.0,103
5939,2016,1,22,JUGNI,1560.0,13
5940,2016,1,22,KATHAKALI,59510.0,517
5941,2016,1,22,KYA KOOL HAIN HUM 3,13020.0,114
5942,2016,1,22,MOONDRAAM ULLAGA POR,8340.0,75
5943,2016,1,22,NAANNAKU PREMATHO,11930.0,104
5944,2016,1,22,PAAVADA,11910.0,102
5945,2016,1,22,PREMAM,11780.0,100
5946,2016,1,22,RAJINI MURUGAN,23930.0,215
5947,2016,1,22,SOGGADE CHINNI NAYANA,15140.0,128
5948,2016,1,22,THAARAI THAPPATTAI,47870.0,409
5949,2016,1,22,THE 33,5650.0,48
5950,2016,1,22,THE 5TH WAVE,33630.0,294
5951,2016,1,22,THE DANISH GIRL,8900.0,76
5952,2016,1,22,THE HATEFUL EIGHT,12720.0,106
5953,2016,1,22,WAZIR,30600.0,255
5954,2016,1,23,2 COUNTRIES,29520.0,246
5955,2016,1,23,2 PENKUTTIKAL,5050.0,43
5956,2016,1,23,AIRLIFT,99970.0,856
5957,2016,1,23,ALVIN AND THE CHIPMUNKS THE ROAD CHIP,11880.0,99
5958,2016,1,23,BAJIRAO MASTANI,24000.0,200
5959,2016,1,23,CHARLIE,11880.0,99
5960,2016,1,23,EXPRESS RAJA,11930.0,104
5961,2016,1,23,GETHU,39050.0,341
5962,2016,1,23,JOY,11880.0,99
5963,2016,1,23,JUGNI,3480.0,29
5964,2016,1,23,KATHAKALI,59640.0,519
5965,2016,1,23,KYA KOOL HAIN HUM 3,29300.0,257
5966,2016,1,23,MOONDRAAM ULLAGA POR,4600.0,42
5967,2016,1,23,NAANNAKU PREMATHO,11890.0,100
5968,2016,1,23,PAAVADA,18050.0,155
5969,2016,1,23,PASANGA 2,11880.0,99
5970,2016,1,23,PREMAM,11890.0,100
5971,2016,1,23,RAJINI MURUGAN,23920.0,214
5972,2016,1,23,SOGGADE CHINNI NAYANA,33580.0,289
5973,2016,1,23,THAARAI THAPPATTAI,54530.0,470
5974,2016,1,23,THE 33,15600.0,130
5975,2016,1,23,THE 5TH WAVE,45170.0,381
5976,2016,1,23,THE DANISH GIRL,11920.0,103
5977,2016,1,23,THE HATEFUL EIGHT,25500.0,218
5978,2016,1,23,WAZIR,32760.0,273
5979,2016,1,24,2 COUNTRIES,33530.0,284
5980,2016,1,24,2 PENKUTTIKAL,8280.0,69
5981,2016,1,24,AIRLIFT,100830.0,876
5982,2016,1,24,ALVIN AND THE CHIPMUNKS THE ROAD CHIP,11880.0,99
5983,2016,1,24,BAJIRAO MASTANI,25920.0,216
5984,2016,1,24,CHARLIE,11800.0,102
5985,2016,1,24,EXPRESS RAJA,11910.0,102
5986,2016,1,24,GETHU,38880.0,346
5987,2016,1,24,JOY,11800.0,102
5988,2016,1,24,KATHAKALI,59010.0,522
5989,2016,1,24,KYA KOOL HAIN HUM 3,35190.0,307
5990,2016,1,24,MOONDRAAM ULLAGA POR,2520.0,21
5991,2016,1,24,NAANNAKU PREMATHO,11680.0,101
5992,2016,1,24,PAAVADA,21770.0,186
5993,2016,1,24,PASANGA 2,11910.0,102
5994,2016,1,24,PREMAM,11930.0,104
5995,2016,1,24,RAJINI MURUGAN,23970.0,219
5996,2016,1,24,SOGGADE CHINNI NAYANA,33520.0,283
5997,2016,1,24,THAARAI THAPPATTAI,58700.0,524
5998,2016,1,24,THE 33,19000.0,162
5999,2016,1,24,THE 5TH WAVE,45150.0,379
6000,2016,1,24,THE DANISH GIRL,11920.0,103
6001,2016,1,24,THE HATEFUL EIGHT,25950.0,219
6002,2016,1,24,WAZIR,33270.0,280
6003,2016,1,25,2 COUNTRIES,11640.0,97
6004,2016,1,25,AIRLIFT,67060.0,568
6005,2016,1,25,BAJIRAO MASTANI,12960.0,108
6006,2016,1,25,CHARLIE,11640.0,97
6007,2016,1,25,EXPRESS RAJA,23540.0,198
6008,2016,1,25,GETHU,37370.0,316
6009,2016,1,25,JOY,11910.0,102
6010,2016,1,25,KATHAKALI,59170.0,505
6011,2016,1,25,KYA KOOL HAIN HUM 3,24790.0,213
6012,2016,1,25,NAANNAKU PREMATHO,11940.0,105
6013,2016,1,25,PAAVADA,11160.0,93
6014,2016,1,25,PASANGA 2,11890.0,100
6015,2016,1,25,PREMAM,11900.0,101
6016,2016,1,25,RAJINI MURUGAN,23050.0,193
6017,2016,1,25,SOGGADE CHINNI NAYANA,15240.0,127
6018,2016,1,25,THAARAI THAPPATTAI,37460.0,336
6019,2016,1,25,THE 33,11900.0,101
6020,2016,1,25,THE 5TH WAVE,32240.0,276
6021,2016,1,25,THE DANISH GIRL,8810.0,78
6022,2016,1,25,THE HATEFUL EIGHT,12980.0,110
6023,2016,1,25,WAZIR,29170.0,244
6024,2016,1,26,2 COUNTRIES,33500.0,281
6025,2016,1,26,AIRLIFT,99720.0,842
6026,2016,1,26,ALVIN AND THE CHIPMUNKS THE ROAD CHIP,11890.0,100
6027,2016,1,26,BAJIRAO MASTANI,25600.0,217
6028,2016,1,26,CHARLIE,11910.0,102
6029,2016,1,26,EXPRESS RAJA,23000.0,199
6030,2016,1,26,GETHU,37480.0,327
6031,2016,1,26,JOY,11790.0,101
6032,2016,1,26,KATHAKALI,58450.0,510
6033,2016,1,26,KYA KOOL HAIN HUM 3,31120.0,274
6034,2016,1,26,MOONDRAAM ULLAGA POR,5400.0,45
6035,2016,1,26,NAANNAKU PREMATHO,11890.0,100
6036,2016,1,26,PAAVADA,22610.0,193
6037,2016,1,26,PASANGA 2,11920.0,103
6038,2016,1,26,PREMAM,11790.0,101
6039,2016,1,26,RAJINI MURUGAN,23910.0,213
6040,2016,1,26,SOGGADE CHINNI NAYANA,33510.0,282
6041,2016,1,26,THAARAI THAPPATTAI,57430.0,496
6042,2016,1,26,THE 33,22220.0,187
6043,2016,1,26,THE 5TH WAVE,45480.0,390
6044,2016,1,26,THE DANISH GIRL,11900.0,101
6045,2016,1,26,THE HATEFUL EIGHT,24640.0,209
6046,2016,1,26,WAZIR,33860.0,284
6047,2016,1,27,2 COUNTRIES,10080.0,84
6048,2016,1,27,AIRLIFT,66890.0,562
6049,2016,1,27,BAJIRAO MASTANI,12720.0,106
6050,2016,1,27,CHARLIE,11650.0,98
6051,2016,1,27,EXPRESS RAJA,14870.0,134
6052,2016,1,27,GETHU,22230.0,199
6053,2016,1,27,JOY,11310.0,97
6054,2016,1,27,KATHAKALI,39680.0,338
6055,2016,1,27,KYA KOOL HAIN HUM 3,24640.0,220
6056,2016,1,27,NAANNAKU PREMATHO,11900.0,101
6057,2016,1,27,PAAVADA,11200.0,97
6058,2016,1,27,PASANGA 2,11280.0,94
6059,2016,1,27,PREMAM,11920.0,103
6060,2016,1,27,RAJINI MURUGAN,19640.0,182
6061,2016,1,27,SOGGADE CHINNI NAYANA,12170.0,106
6062,2016,1,27,THAARAI THAPPATTAI,26490.0,229
6063,2016,1,27,THE 33,6130.0,52
6064,2016,1,27,THE 5TH WAVE,21190.0,183
6065,2016,1,27,THE DANISH GIRL,10850.0,95
6066,2016,1,27,THE HATEFUL EIGHT,12120.0,101
6067,2016,1,27,WAZIR,13450.0,113
6068,2016,1,28,2 COUNTRIES,8060.0,69
6069,2016,1,28,AIRLIFT,66680.0,563
6070,2016,1,28,BAJIRAO MASTANI,12850.0,108
6071,2016,1,28,BLIND DATE,5520.0,46
6072,2016,1,28,CHARLIE,11770.0,99
6073,2016,1,28,EXPRESS RAJA,20690.0,177
6074,2016,1,28,GETHU,19170.0,168
6075,2016,1,28,JOY,17420.0,147
6076,2016,1,28,KATHAKALI,28180.0,244
6077,2016,1,28,KYA KOOL HAIN HUM 3,24920.0,226
6078,2016,1,28,NAANNAKU PREMATHO,11890.0,100
6079,2016,1,28,PAAVADA,8180.0,70
6080,2016,1,28,PASANGA 2,9600.0,80
6081,2016,1,28,PREMAM,11900.0,101
6082,2016,1,28,RAJINI MURUGAN,23480.0,203
6083,2016,1,28,SOGGADE CHINNI NAYANA,8650.0,73
6084,2016,1,28,THAARAI THAPPATTAI,26090.0,233
6085,2016,1,28,THE 33,8640.0,72
6086,2016,1,28,THE 5TH WAVE,15870.0,135
6087,2016,1,28,THE DANISH GIRL,11310.0,97
6088,2016,1,28,THE HATEFUL EIGHT,11300.0,96
6089,2016,1,28,WAZIR,19470.0,165
6090,2016,1,29,2 COUNTRIES,11520.0,96
6091,2016,1,29,AIRLIFT,65480.0,553
6092,2016,1,29,ARANMANAI 2,79770.0,728
6093,2016,1,29,ASTERIX THE MANSION OF THE GODS,10560.0,88
6094,2016,1,29,BAJIRAO MASTANI,12960.0,108
6095,2016,1,29,EXPRESS RAJA,6240.0,52
6096,2016,1,29,GETHU,21990.0,186
6097,2016,1,29,IRUDHI SUTTRU,101090.0,891
6098,2016,1,29,JOY,11890.0,100
6099,2016,1,29,KATHAKALI,22950.0,194
6100,2016,1,29,KYA KOOL HAIN HUM 3,6720.0,56
6101,2016,1,29,LACHHIMDEVIKI OH LEKKUNDHI,3120.0,26
6102,2016,1,29,MASTIZAADE,13020.0,114
6103,2016,1,29,NAANNAKU PREMATHO,8280.0,69
6104,2016,1,29,PASANGA 2,6360.0,53
6105,2016,1,29,RAJINI MURUGAN,24910.0,214
6106,2016,1,29,SAALA KHADOOS,12960.0,108
6107,2016,1,29,SEETHAMMA ANDAALU RAMAIYYA SITHRALU,7100.0,61
6108,2016,1,29,SOGGADE CHINNI NAYANA,8760.0,73
6109,2016,1,29,THAARAI THAPPATTAI,10320.0,86
6110,2016,1,29,THE 33,11520.0,96
6111,2016,1,29,THE 5TH WAVE,7800.0,65
6112,2016,1,29,THE HATEFUL EIGHT,11880.0,99
6113,2016,1,29,WAZIR,11420.0,97
6114,2016,1,30,2 COUNTRIES,12190.0,108
6115,2016,1,30,AIRLIFT,67720.0,579
6116,2016,1,30,ARANMANAI 2,112990.0,1014
6117,2016,1,30,ASTERIX THE MANSION OF THE GODS,23280.0,194
6118,2016,1,30,BAJIRAO MASTANI,12840.0,107
6119,2016,1,30,EXPRESS RAJA,11920.0,103
6120,2016,1,30,GETHU,25950.0,219
6121,2016,1,30,IRUDHI SUTTRU,134780.0,1191
6122,2016,1,30,JOY,11880.0,99
6123,2016,1,30,KATHAKALI,26070.0,231
6124,2016,1,30,KYA KOOL HAIN HUM 3,11190.0,96
6125,2016,1,30,LACHHIMDEVIKI OH LEKKUNDHI,9610.0,81
6126,2016,1,30,MASTIZAADE,26490.0,229
6127,2016,1,30,NAANNAKU PREMATHO,11880.0,99
6128,2016,1,30,NANAIYATHA MAZHAIYE,10080.0,84
6129,2016,1,30,PASANGA 2,11900.0,101
6130,2016,1,30,PREMAM,23460.0,201
6131,2016,1,30,RAJINI MURUGAN,33620.0,293
6132,2016,1,30,SAALA KHADOOS,20390.0,180
6133,2016,1,30,SEETHAMMA ANDAALU RAMAIYYA SITHRALU,10090.0,85
6134,2016,1,30,SOGGADE CHINNI NAYANA,11880.0,99
6135,2016,1,30,THAARAI THAPPATTAI,11950.0,106
6136,2016,1,30,THE 33,11640.0,97
6137,2016,1,30,THE 5TH WAVE,13230.0,113
6138,2016,1,30,THE HATEFUL EIGHT,11880.0,99
6139,2016,1,30,WAZIR,22460.0,189
6140,2016,1,31,2 COUNTRIES,11760.0,98
6141,2016,1,31,AIRLIFT,67060.0,568
6142,2016,1,31,ARANMANAI 2,113290.0,1034
6143,2016,1,31,ASTERIX THE MANSION OF THE GODS,23770.0,199
6144,2016,1,31,BAJIRAO MASTANI,12730.0,107
6145,2016,1,31,EXPRESS RAJA,11910.0,102
6146,2016,1,31,GETHU,25970.0,221
6147,2016,1,31,IRUDHI SUTTRU,134990.0,1190
6148,2016,1,31,JOY,11890.0,100
6149,2016,1,31,KATHAKALI,25690.0,226
6150,2016,1,31,KYA KOOL HAIN HUM 3,11900.0,101
6151,2016,1,31,LACHHIMDEVIKI OH LEKKUNDHI,10960.0,95
6152,2016,1,31,MASTIZAADE,26140.0,238
6153,2016,1,31,NAANNAKU PREMATHO,11910.0,102
6154,2016,1,31,NANAIYATHA MAZHAIYE,11190.0,96
6155,2016,1,31,PASANGA 2,11880.0,99
6156,2016,1,31,PREMAM,23550.0,199
6157,2016,1,31,RAJINI MURUGAN,33710.0,302
6158,2016,1,31,SAALA KHADOOS,25960.0,220
6159,2016,1,31,SEETHAMMA ANDAALU RAMAIYYA SITHRALU,8400.0,70
6160,2016,1,31,SOGGADE CHINNI NAYANA,12000.0,100
6161,2016,1,31,THAARAI THAPPATTAI,11920.0,103
6162,2016,1,31,THE 33,11650.0,98
6163,2016,1,31,THE 5TH WAVE,12970.0,109
6164,2016,1,31,THE HATEFUL EIGHT,11650.0,98
6165,2016,1,31,WAZIR,23700.0,203
6166,2016,2,1,2 COUNTRIES,8880.0,74
6167,2016,2,1,AIRLIFT,52750.0,446
6168,2016,2,1,ARANMANAI 2,79140.0,709
6169,2016,2,1,ASTERIX THE MANSION OF THE GODS,10680.0,89
6170,2016,2,1,BAJIRAO MASTANI,12840.0,107
6171,2016,2,1,EXPRESS RAJA,4940.0,43
6172,2016,2,1,GETHU,14240.0,126
6173,2016,2,1,IRUDHI SUTTRU,113010.0,1005
6174,2016,2,1,JOY,10090.0,85
6175,2016,2,1,KATHAKALI,14380.0,129
6176,2016,2,1,KYA KOOL HAIN HUM 3,4590.0,41
6177,2016,2,1,LACHHIMDEVIKI OH LEKKUNDHI,750.0,9
6178,2016,2,1,MASTIZAADE,13050.0,117
6179,2016,2,1,NAANNAKU PREMATHO,7680.0,64
6180,2016,2,1,PASANGA 2,7320.0,61
6181,2016,2,1,PREMAM,11160.0,93
6182,2016,2,1,RAJINI MURUGAN,19310.0,171
6183,2016,2,1,SAALA KHADOOS,13000.0,112
6184,2016,2,1,SEETHAMMA ANDAALU RAMAIYYA SITHRALU,720.0,6
6185,2016,2,1,SOGGADE CHINNI NAYANA,8160.0,68
6186,2016,2,1,THAARAI THAPPATTAI,8650.0,78
6187,2016,2,1,THE 33,5530.0,47
6188,2016,2,1,THE 5TH WAVE,6840.0,57
6189,2016,2,1,THE HATEFUL EIGHT,10320.0,86
6190,2016,2,1,WAZIR,8640.0,72
6191,2016,2,2,2 COUNTRIES,9270.0,80
6192,2016,2,2,AIRLIFT,47800.0,402
6193,2016,2,2,ARANMANAI 2,76500.0,676
6194,2016,2,2,ASTERIX THE MANSION OF THE GODS,11640.0,97
6195,2016,2,2,BAJIRAO MASTANI,12990.0,111
6196,2016,2,2,EXPRESS RAJA,5790.0,51
6197,2016,2,2,GETHU,15390.0,131
6198,2016,2,2,IRUDHI SUTTRU,124660.0,1081
6199,2016,2,2,JOY,10340.0,88
6200,2016,2,2,KATHAKALI,11340.0,100
6201,2016,2,2,KYA KOOL HAIN HUM 3,5290.0,45
6202,2016,2,2,LACHHIMDEVIKI OH LEKKUNDHI,240.0,2
6203,2016,2,2,MASTIZAADE,13070.0,119
6204,2016,2,2,NAANNAKU PREMATHO,8530.0,72
6205,2016,2,2,PASANGA 2,6360.0,53
6206,2016,2,2,PREMAM,11770.0,99
